ID;site_abbreviation;zone_geo;nouvelle_categorie;fonction_nom;obj_nom;obj_inv;obj_nmi;obj_NR;obj_typologie;materiau_nom;obj_remarque;phase_date_debut;phase_date_fin;phase_num;province_nom;us_nom;typo_ER;quartier_nom;typeUS_nom;batiment_nom;type_espace_nom
4547;AHP;Gaule du Centre-est;épingle;parure, vêtement;épingle;OS-21/003-2011/05-38;1;1;;os;;-27;230;851;Gaule Belgique;US 4114;RRB;relai routier;niveau d'occupation;AHP_bâtiment 5;latrines
4548;AHP;Gaule du Centre-est;vaisselle;vaisselle;récipient indéterminé;V-21/003-2011/05-16;1;1;;verre;;-27;230;851;Gaule Belgique;US 4114;RRB;relai routier;niveau d'occupation;AHP_bâtiment 5;latrines
4549;AHP;Gaule du Centre-est;vaisselle;vaisselle;agrafe de réparation;M-21003-2008/96-44;1;1;;alliage cuivreux;;280;320;852;Gaule Belgique;US 2006;RRB;relai routier;mur;AHP_bâtiment 2;bâtiment de nature indéterminé
4550;AHP;Gaule du Centre-est;clou de chaussure;parure, vêtement;clou de chaussure;M-21003-2008/96-18;9;9;;fer;;280;320;852;Gaule Belgique;US 2082;RRB;relai routier;remblai;NULL;cour
4551;AHP;Gaule du Centre-est;épingle;parure, vêtement;épingle;M-21003-2008/96-48;1;1;;alliage cuivreux;;280;320;852;Gaule Belgique;US 2082;RRB;relai routier;remblai;NULL;cour
4552;AHP;Gaule du Centre-est;indéterminé;indéterminé;bord de récipient ?;M-21003-2008/96-50;1;1;;alliage cuivreux;;280;320;852;Gaule Belgique;US 2082;RRB;relai routier;remblai;NULL;cour
4553;AHP;Gaule du Centre-est;récipient de stockage;stockage;attache d'anse de seau;M-21003-2008/96-50.;1;1;;fer;;280;320;852;Gaule Belgique;US 2082;RRB;relai routier;remblai;NULL;cour
4554;AHP;Gaule du Centre-est;indéterminé;indéterminé;tige;M-21003-2008/96-;1;1;;alliage cuivreux;;280;320;852;Gaule Belgique;US 2082;RRB;relai routier;remblai;NULL;cour
4555;AHP;Gaule du Centre-est;architecture;construction, maçonnerie;truelle;M-21003-2008/96-74;1;3;;fer;;280;320;852;Gaule Belgique;US 2082;RRB;relai routier;remblai;NULL;cour
4556;AHP;Gaule du Centre-est;huisserie charpente;huisserie, charpente;crampon;M-21003-2008/96-75;1;1;;fer;;280;320;852;Gaule Belgique;US 2082;RRB;relai routier;remblai;NULL;cour
4557;AHP;Gaule du Centre-est;outil;travail du métal;ciselet;M-21003-2008/96-77;1;1;;fer;;280;320;852;Gaule Belgique;US 2082;RRB;relai routier;remblai;NULL;cour
4558;AHP;Gaule du Centre-est;indéterminé;indéterminé;tige;M-21003-2008/96-79;1;1;;fer;;280;320;852;Gaule Belgique;US 2082;RRB;relai routier;remblai;NULL;cour
4559;AHP;Gaule du Centre-est;indéterminé;indéterminé;plaque;M-21003-2008/96-80;1;2;;fer;;280;320;852;Gaule Belgique;US 2082;RRB;relai routier;remblai;NULL;cour
4560;AHP;Gaule du Centre-est;indéterminé;indéterminé;épingle ?;M-21003-2008/96-103;1;1;;alliage cuivreux;;280;320;852;Gaule Belgique;US 2082;RRB;relai routier;remblai;NULL;cour
4561;AHP;Gaule du Centre-est;indéterminé;indéterminé;tige;M-21003-2008/96-sans;1;1;;alliage cuivreux;;280;320;852;Gaule Belgique;US 2082;RRB;relai routier;remblai;NULL;cour
4562;AHP;Gaule du Centre-est;travail du textile;travail du textile;forces;M-21003-2008/96-52;1;2;;fer;;280;320;852;Gaule Belgique;US 2084;RRB;relai routier;niveau de circulation;NULL;bâtiment de nature indéterminé
4563;AHP;Gaule du Centre-est;divers;divers;anneau;M-21003-2008/96-21;1;1;;plomb;;280;320;852;Gaule Belgique;US 2145;RRB;relai routier;remblai;AHP_bâtiment 2 pièce 1;bâtiment de nature indéterminé
4564;AHP;Gaule du Centre-est;ameublement;ameublement;charnière;M-21003-2008/96-86;1;1;;alliage cuivreux, fer;;280;320;852;Gaule Belgique;US 2167;RRB;relai routier;niveau de sol;AHP_bâtiment 2 pièce 7;cave
4565;AHP;Gaule du Centre-est;clou de chaussure;parure, vêtement;clou de chaussure;M-21003-2008/96-29;1;1;;fer;;280;320;852;Gaule Belgique;US 2167;RRB;relai routier;niveau de sol;AHP_bâtiment 2 pièce 7;cave
4566;AHP;Gaule du Centre-est;hydraulique;hydraulique;emboiture de canalisation;M-21003-2008/96-81;1;1;;fer;;280;320;852;Gaule Belgique;US 2167;RRB;relai routier;niveau de sol;AHP_bâtiment 2 pièce 7;cave
4567;AHP;Gaule du Centre-est;divers;divers;anneau;M-21003-2008/96-82;1;1;;fer;;280;320;852;Gaule Belgique;US 2167;RRB;relai routier;niveau de sol;AHP_bâtiment 2 pièce 7;cave
4568;AHP;Gaule du Centre-est;indéterminé;indéterminé;plaque;M-21003-2008/96-83;1;1;;fer;;280;320;852;Gaule Belgique;US 2167;RRB;relai routier;niveau de sol;AHP_bâtiment 2 pièce 7;cave
4569;AHP;Gaule du Centre-est;indéterminé;indéterminé;objet indéterminé;M-21003-2008/96-84;1;1;;fer;;280;320;852;Gaule Belgique;US 2167;RRB;relai routier;niveau de sol;AHP_bâtiment 2 pièce 7;cave
4570;AHP;Gaule du Centre-est;indéterminé;indéterminé;tôle;M-21003-2008/96-85;1;1;;fer;;280;320;852;Gaule Belgique;US 2167;RRB;relai routier;niveau de sol;AHP_bâtiment 2 pièce 7;cave
4571;AHP;Gaule du Centre-est;ameublement;ameublement;clou décoratif;M-21003-2008/96-sans;1;1;;alliage cuivreux;;280;320;852;Gaule Belgique;US 2167;RRB;relai routier;niveau de sol;AHP_bâtiment 2 pièce 7;cave
4572;AHP;Gaule du Centre-est;indéterminé;indéterminé;plaque;M-21003-2008/96-31;1;2;;fer;;280;320;852;Gaule Belgique;US 2184;RRB;relai routier;niveau de sol;AHP_bâtiment 2 pièce 7;cave
4573;AHP;Gaule du Centre-est;vaisselle;vaisselle;agrafe de réparation;M-21003-2008/96-55;1;1;;alliage cuivreux;;280;320;852;Gaule Belgique;US 2185;RRB;relai routier;niveau de sol;AHP_bâtiment 2 pièce 5;bâtiment de nature indéterminé
4574;AHP;Gaule du Centre-est;ameublement;ameublement;clou décoratif;M-21003-2008/96-34;1;1;;fer;;280;320;852;Gaule Belgique;US 2229;RRB;relai routier;type indéterminé;AHP_bâtiment 2 pièce 1;bâtiment de nature indéterminé
4575;AHP;Gaule du Centre-est;couteau;instrument;couteau;M-21003-2008/96-56;1;1;;fer,os;;280;320;852;Gaule Belgique;US 2229;RRB;relai routier;type indéterminé;AHP_bâtiment 2 pièce 1;bâtiment de nature indéterminé
4576;AHP;Gaule du Centre-est;divers;divers;chaîne;M-21003-2008/96-sans;1;5;;fer;;280;320;852;Gaule Belgique;US 2229;RRB;relai routier;type indéterminé;AHP_bâtiment 2 pièce 1;bâtiment de nature indéterminé
4577;AHP;Gaule du Centre-est;ameublement;ameublement;clou décoratif;M-21003-2008/96-39;1;1;;fer;;280;320;852;Gaule Belgique;US 2251;RRB;relai routier;comblement de fosse;AHP_bâtiment 2 pièce 4;cuisine
4578;AHP;Gaule du Centre-est;divers;divers;rivet;M-21003-2011/05-5;1;1;;alliage cuivreux;;280;320;852;Gaule Belgique;US 4001;RRB;relai routier;niveau de démolition;NULL;bâtiment de nature indéterminé
4579;AHP;Gaule du Centre-est;ustensile de table ou de cuisine;vaisselle;cuiller;M-21003-2011/05-6;1;1;;alliage cuivreux;;280;320;852;Gaule Belgique;US 4001;RRB;relai routier;niveau de démolition;NULL;bâtiment de nature indéterminé
4580;AHP;Gaule du Centre-est;instrument de toilette;toilette, hygiène;cure-oreille;M-21003-2011/05-7;1;1;Riha 1986, type E;alliage cuivreux;;280;320;852;Gaule Belgique;US 4001;RRB;relai routier;niveau de démolition;NULL;bâtiment de nature indéterminé
4581;AHP;Gaule du Centre-est;indéterminé;indéterminé;tôle;M-21003-2011/05-8;1;1;;alliage cuivreux;;280;320;852;Gaule Belgique;US 4001;RRB;relai routier;niveau de démolition;NULL;bâtiment de nature indéterminé
4582;AHP;Gaule du Centre-est;hydraulique;hydraulique;emboiture de canalisation;M-21003-2011/05-9;1;1;;fer;;280;320;852;Gaule Belgique;US 4001;RRB;relai routier;niveau de démolition;NULL;bâtiment de nature indéterminé
4583;AHP;Gaule du Centre-est;indéterminé;indéterminé;plaque;M-21003-2011/05-12;1;1;;fer;;280;320;852;Gaule Belgique;US 4001;RRB;relai routier;niveau de démolition;NULL;bâtiment de nature indéterminé
4584;AHP;Gaule du Centre-est;vaisselle;vaisselle;récipient indéterminé;V-21/003-2011/05-1;1;5;;verre;;280;320;852;Gaule Belgique;US 4001;RRB;relai routier;niveau de démolition;NULL;bâtiment de nature indéterminé
4585;AHP;Gaule du Centre-est;miroir;toilette, hygiène;miroir;M-21003-2011/05-13;1;1;;alliage cuivreux;;280;320;852;Gaule Belgique;US 4003;RRB;relai routier;comblement de trou de poteau;NULL;bâtiment de nature indéterminé
4586;AHP;Gaule du Centre-est;instrument écriture sur cire;écriture;stylet;M-21003-2011/05-18;1;1;;fer;;280;320;852;Gaule Belgique;US 4013;RRB;relai routier;comblement de fosse;AHP_bâtiment 2;bâtiment d'habitation
4587;AHP;Gaule du Centre-est;divers;divers;chaîne;M-21003-2011/05-19;1;1;;fer;;280;320;852;Gaule Belgique;US 4013;RRB;relai routier;comblement de fosse;AHP_bâtiment 2;bâtiment d'habitation
4588;AHP;Gaule du Centre-est;indéterminé;indéterminé;tige;M-21003-2011/05-21;1;1;;fer;;280;320;852;Gaule Belgique;US 4013;RRB;relai routier;comblement de fosse;AHP_bâtiment 2;bâtiment d'habitation
4589;AHP;Gaule du Centre-est;indéterminé;indéterminé;tige;M-21003-2011/05-22;1;1;;fer;;280;320;852;Gaule Belgique;US 4013;RRB;relai routier;comblement de fosse;AHP_bâtiment 2;bâtiment d'habitation
4590;AHP;Gaule du Centre-est;indéterminé;indéterminé;rivet ?;M-21003-2011/05-23;1;1;;alliage cuivreux;;280;320;852;Gaule Belgique;US 4013;RRB;relai routier;comblement de fosse;AHP_bâtiment 2;bâtiment d'habitation
4591;AHP;Gaule du Centre-est;vaisselle;vaisselle;récipient indéterminé;V-21/003-2011/05-3;1;1;;verre;;280;320;852;Gaule Belgique;US 4013;RRB;relai routier;comblement de fosse;AHP_bâtiment 2;bâtiment d'habitation
4592;AHP;Gaule du Centre-est;indéterminé;indéterminé;tôle;M-21003-2011/05-28;1;1;;fer;;280;320;852;Gaule Belgique;US 4020;RRB;relai routier;niveau de circulation;NULL;voie
4593;AHP;Gaule du Centre-est;divers;divers;chaîne;M-21003-2011/05-31;1;1;;fer;;280;320;852;Gaule Belgique;US 4020;RRB;relai routier;niveau de circulation;NULL;voie
4594;AHP;Gaule du Centre-est;indéterminé;indéterminé;tige;M-21003-2011/05-32;1;1;;fer;;280;320;852;Gaule Belgique;US 4020;RRB;relai routier;niveau de circulation;NULL;voie
4595;AHP;Gaule du Centre-est;divers;divers économique;outil à douille;M-21003-2011/05-33;1;1;;fer;;280;320;852;Gaule Belgique;US 4020;RRB;relai routier;niveau de circulation;NULL;voie
4596;AHP;Gaule du Centre-est;indéterminé;indéterminé;talon d'outil ?;M-21003-2011/05-34;1;1;;fer;;280;320;852;Gaule Belgique;US 4020;RRB;relai routier;niveau de circulation;NULL;voie
4597;AHP;Gaule du Centre-est;indéterminé;indéterminé;bande de renfort ?;M-21003-2011/05-35;1;1;;fer;;280;320;852;Gaule Belgique;US 4020;RRB;relai routier;niveau de circulation;NULL;voie
4598;AHP;Gaule du Centre-est;indéterminé;indéterminé;tôle;M-21003-2011/05-39;1;1;;alliage cuivreux;;280;320;852;Gaule Belgique;US 4031;RRB;relai routier;remblai de la voie;NULL;voie
4599;AHP;Gaule du Centre-est;fibule;parure, vêtement;fibule;M-21003-2011/05-40;1;1;;alliage cuivreux;;280;320;852;Gaule Belgique;US 4032;RRB;relai routier;niveau d'occupation;NULL;cour
4600;AHP;Gaule du Centre-est;clou de chaussure;parure, vêtement;clou de chaussure;M-21003-2011/05-42;1;4;;fer;;280;320;852;Gaule Belgique;US 4032;RRB;relai routier;niveau d'occupation;NULL;cour
4601;AHP;Gaule du Centre-est;clou de chaussure;parure, vêtement;clou de chaussure;M-21003-2011/05-43;1;1;;fer;;280;320;852;Gaule Belgique;US 4032;RRB;relai routier;niveau d'occupation;NULL;cour
4602;AHP;Gaule du Centre-est;indéterminé;indéterminé;plaque;M-21003-2011/05-44;1;2;;fer;;280;320;852;Gaule Belgique;US 4032;RRB;relai routier;niveau d'occupation;NULL;cour
4603;AHP;Gaule du Centre-est;vaisselle;vaisselle;récipient indéterminé;V-21/003-2011/05-6;1;1;;verre;;280;320;852;Gaule Belgique;US 4032;RRB;relai routier;niveau d'occupation;NULL;cour
4604;AHP;Gaule du Centre-est;clou de chaussure;parure, vêtement;clou de chaussure;M-21003-2011/05-46;1;1;;fer;;280;320;852;Gaule Belgique;US 4034;RRB;relai routier;comblement de structure empierrée indéterminée;NULL;bâtiment de nature indéterminé
4605;AHP;Gaule du Centre-est;parure annulaire bague et anneau;parure, vêtement;bague;M-21003-2011/05-48;1;1;;alliage cuivreux;;280;320;852;Gaule Belgique;US 4039;RRB;relai routier;mur;NULL;bâtiment de nature indéterminé
4606;AHP;Gaule du Centre-est;indéterminé;indéterminé;feuille;M-21003-2011/05-50;1;1;;plomb;;280;320;852;Gaule Belgique;US 4044;RRB;relai routier;type indéterminé;NULL;bâtiment de nature indéterminé
4607;AHP;Gaule du Centre-est;indéterminé;indéterminé;plaque;M-21003-2011/05-57;1;1;;plomb;;280;320;852;Gaule Belgique;US 4050;RRB;relai routier;niveau d'occupation;NULL;cour
4608;AHP;Gaule du Centre-est;indéterminé;indéterminé;plaque;M-21003-2011/05-58;1;1;;plomb;;280;320;852;Gaule Belgique;US 4050;RRB;relai routier;niveau d'occupation;NULL;cour
4609;AHP;Gaule du Centre-est;indéterminé;indéterminé;plaque;M-21003-2011/05-59;1;1;;plomb;;280;320;852;Gaule Belgique;US 4050;RRB;relai routier;niveau d'occupation;NULL;cour
4610;AHP;Gaule du Centre-est;harnachement;harnachement;applique de courroie de harnais;M-21003-2011/05-60;1;1;;alliage cuivreux;;280;320;852;Gaule Belgique;US 4050;RRB;relai routier;niveau d'occupation;NULL;cour
4611;AHP;Gaule du Centre-est;travail du métal;travail du métal;coulure;M-21003-2011/05-61;1;1;;plomb;;280;320;852;Gaule Belgique;US 4050;RRB;relai routier;niveau d'occupation;NULL;cour
4612;AHP;Gaule du Centre-est;indéterminé;indéterminé;plaque;M-21003-2011/05-63;1;2;;plomb;;280;320;852;Gaule Belgique;US 4050;RRB;relai routier;niveau d'occupation;NULL;cour
4613;AHP;Gaule du Centre-est;clou de chaussure;parure, vêtement;clou de chaussure;M-21003-2011/05-143;1;1;;fer;;280;320;852;Gaule Belgique;US 4050;RRB;relai routier;niveau d'occupation;NULL;cour
4614;AHP;Gaule du Centre-est;indéterminé;indéterminé;plaque;M-21003-2011/05-150;1;1;;alliage cuivreux;;280;320;852;Gaule Belgique;US 4050;RRB;relai routier;niveau d'occupation;NULL;cour
4615;AHP;Gaule du Centre-est;fibule;parure, vêtement;fibule;M-21003-2011/05-151;1;1;;alliage cuivreux;;280;320;852;Gaule Belgique;US 4050;RRB;relai routier;niveau d'occupation;NULL;cour
4616;AHP;Gaule du Centre-est;clou de chaussure;parure, vêtement;clou de chaussure;M-21003-2011/05-145;1;1;;fer;;280;320;852;Gaule Belgique;US 4050;RRB;relai routier;niveau d'occupation;NULL;cour
4617;AHP;Gaule du Centre-est;divers;divers;anneau;M-21003-2011/05-148;1;1;;fer;;280;320;852;Gaule Belgique;US 4050;RRB;relai routier;niveau d'occupation;NULL;cour
4618;AHP;Gaule du Centre-est;indéterminé;indéterminé;objet indéterminé;M-21003-2011/05-149;1;1;;plomb;;280;320;852;Gaule Belgique;US 4050;RRB;relai routier;niveau d'occupation;NULL;cour
4619;AHP;Gaule du Centre-est;indéterminé;indéterminé;tige;M-21003-2011/05-152;1;1;;plomb;;280;320;852;Gaule Belgique;US 4050;RRB;relai routier;niveau d'occupation;NULL;cour
4620;AHP;Gaule du Centre-est;indéterminé;indéterminé;plaque;M-21003-2011/05-65;1;1;;alliage cuivreux;;280;320;852;Gaule Belgique;US 4051;RRB;relai routier;niveau d'occupation;NULL;cour
4621;AHP;Gaule du Centre-est;parure annulaire bague et anneau;parure, vêtement;bague;M-21003-2011/05-66;1;1;;alliage cuivreux;;280;320;852;Gaule Belgique;US 4051;RRB;relai routier;niveau d'occupation;NULL;cour
4622;AHP;Gaule du Centre-est;huisserie charpente;huisserie, charpente;piton;M-21003-2011/05-68;1;1;;fer;;280;320;852;Gaule Belgique;US 4051;RRB;relai routier;niveau d'occupation;NULL;cour
4623;AHP;Gaule du Centre-est;indéterminé;indéterminé;plaque;M-21003-2011/05-69;1;3;;fer;;280;320;852;Gaule Belgique;US 4051;RRB;relai routier;niveau d'occupation;NULL;cour
4624;AHP;Gaule du Centre-est;indéterminé;indéterminé;plaque;M-21003-2011/05-70;1;1;;fer;;280;320;852;Gaule Belgique;US 4051;RRB;relai routier;niveau d'occupation;NULL;cour
4625;AHP;Gaule du Centre-est;indéterminé;indéterminé;plque;M-21003-2011/05-71;1;1;;fer;;280;320;852;Gaule Belgique;US 4051;RRB;relai routier;niveau d'occupation;NULL;cour
4626;AHP;Gaule du Centre-est;indéterminé;indéterminé;plaque;M-21003-2011/05-72;1;1;;fer;;280;320;852;Gaule Belgique;US 4051;RRB;relai routier;niveau d'occupation;NULL;cour
4627;AHP;Gaule du Centre-est;indéterminé;indéterminé;clou de porte ?;M-21003-2011/05-74;1;3;;fer;;280;320;852;Gaule Belgique;US 4051;RRB;relai routier;niveau d'occupation;NULL;cour
4628;AHP;Gaule du Centre-est;indéterminé;indéterminé;clavette de char ?;M-21003-2011/05-75;1;1;;fer;;280;320;852;Gaule Belgique;US 4051;RRB;relai routier;niveau d'occupation;NULL;cour
4629;AHP;Gaule du Centre-est;indéterminé;indéterminé;plaque;M-21003-2011/05-76;1;2;;plomb;;280;320;852;Gaule Belgique;US 4051;RRB;relai routier;niveau d'occupation;NULL;cour
4630;AHP;Gaule du Centre-est;indéterminé;indéterminé;tige;M-21003-2011/05-81;1;2;;fer;;280;320;852;Gaule Belgique;US 4057;RRB;relai routier;comblement de structure empierrée indéterminée;AHP_bâtiment 1;bâtiment de nature indéterminé
4631;AHP;Gaule du Centre-est;vaisselle;vaisselle;récipient indéterminé;V-21/003-2011/05-8;1;2;;verre;;280;320;852;Gaule Belgique;US 4057;RRB;relai routier;comblement de structure empierrée indéterminée;AHP_bâtiment 1;bâtiment de nature indéterminé
4632;AHP;Gaule du Centre-est;indéterminé;indéterminé;plaque;M-21003-2011/05-90;1;1;;fer;;280;320;852;Gaule Belgique;US 4080;RRB;relai routier;remblai;AHP_bâtiment 5;bâtiment de nature indéterminé
4633;AHP;Gaule du Centre-est;vaisselle;vaisselle;récipient indéterminé;V-21/003-2011/05-10;1;1;;verre;;280;320;852;Gaule Belgique;US 4080;RRB;relai routier;remblai;AHP_bâtiment 5;bâtiment de nature indéterminé
4634;AHP;Gaule du Centre-est;harnachement;harnachement;applique de courroie de harnais en forme de pelte;M-21003-2011/05-92;1;1;;alliage cuivreux;;280;320;852;Gaule Belgique;US 4095;RRB;relai routier;radier de sol;NULL;bâtiment de nature indéterminé
4635;AHP;Gaule du Centre-est;divers;divers;chaîne;M-21003-2011/05-93;1;1;;fer;;280;320;852;Gaule Belgique;US 4095;RRB;relai routier;radier de sol;NULL;bâtiment de nature indéterminé
4636;AHP;Gaule du Centre-est;indéterminé;indéterminé;plaque;M-21003-2011/05-95;1;1;;fer;;280;320;852;Gaule Belgique;US 4095;RRB;relai routier;radier de sol;NULL;bâtiment de nature indéterminé
4637;AHP;Gaule du Centre-est;vaisselle;vaisselle;récipient indéterminé;V-21/003-2011/05-12;1;1;;verre;;280;320;852;Gaule Belgique;US 4095;RRB;relai routier;radier de sol;NULL;bâtiment de nature indéterminé
4638;AHP;Gaule du Centre-est;parure de bras;parure, vêtement;bracelet;M-21003-2008/96-46;1;1;;alliage cuivreux;;350;390;853;Gaule Belgique;US 2029;RRB;relai routier;comblement de fosse;NULL;bâtiment de nature indéterminé
4639;AHP;Gaule du Centre-est;parure annulaire bague et anneau;parure, vêtement;bague;M-21003-2011/05-3;1;1;;alliage cuivreux;;350;390;853;Gaule Belgique;US 2050;RRB;relai routier;comblement de structure en creux indéterminée;NULL;bâtiment de nature indéterminé
4640;AHP;Gaule du Centre-est;clou de chaussure;parure, vêtement;clou de chaussure;M-21003-2008/96-13;9;9;;fer;;350;390;853;Gaule Belgique;US 2050;RRB;relai routier;comblement de structure en creux indéterminée;NULL;bâtiment de nature indéterminé
4641;AHP;Gaule du Centre-est;ustensile de cuisine;instrument;aiguisoir;L-21003-2008/96-16;1;1;;pierre;;350;390;853;Gaule Belgique;US 2050;RRB;relai routier;comblement de structure en creux indéterminée;NULL;bâtiment de nature indéterminé
4642;AHP;Gaule du Centre-est;ameublement;ameublement;clou décoratif;M-21003-2008/96-48;1;1;;alliage cuivreux;;350;390;853;Gaule Belgique;US 2050;RRB;relai routier;comblement de structure en creux indéterminée;NULL;bâtiment de nature indéterminé
4643;AHP;Gaule du Centre-est;divers;divers;virole;M-21003-2008/96-48;1;1;;alliage cuivreux;;350;390;853;Gaule Belgique;US 2050;RRB;relai routier;comblement de structure en creux indéterminée;NULL;bâtiment de nature indéterminé
4644;AHP;Gaule du Centre-est;instrument de toilette;toilette, hygiène;cure-oreille;M-21003-2008/96-48;1;1;;alliage cuivreux;;350;390;853;Gaule Belgique;US 2050;RRB;relai routier;comblement de structure en creux indéterminée;NULL;bâtiment de nature indéterminé
4645;AHP;Gaule du Centre-est;indéterminé;indéterminé;objet indéterminé;M-21003-2008/96-60;1;1;;fer;;350;390;853;Gaule Belgique;US 2050;RRB;relai routier;comblement de structure en creux indéterminée;NULL;bâtiment de nature indéterminé
