ID;tombe;site;province;zone_geo;amphore;monnaie;lampe;armement;parure;strigile;instrument de toilette;miroir;vaisselle métallique;vaisselle en verre;matériaux précieux;char;lit funéraire;instrument écriture;quantité objet;tombe_multiple;sexe defunt;classe age defunt;date_debut;date_fin
966;WED_grab 1069;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;infans I;-20;100
967;WED_grab 107;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;1;1;0;0;0;5;non;féminin ?;adulte mature;-20;100
968;WED_grab 1072;WED;Germanie;Gaule du nord;0;0;0;0;3;0;0;0;0;0;0;0;0;0;4;non;masculin ?;adulte;-20;100
969;WED_grab 1073;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
970;WED_grab 1074;WED;Germanie;Gaule du nord;0;0;0;0;3;0;0;0;0;0;0;0;0;0;3;non;féminin ?;adulte;-20;100
971;WED_grab 1078;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;féminin;adulte mature;-20;100
972;WED_grab 1082;WED;Germanie;Gaule du nord;0;0;0;1;1;0;0;0;0;0;0;0;0;0;5;non;masculin;adulte mature ou sénile;-20;100
973;WED_grab 1085;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;non;indéterminé;indéterminé;-20;100
974;WED_grab 1089;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
975;WED_grab 1096;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;masculin ?;adulte;-20;100
976;WED_grab 1098;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;non;indéterminé;adulte;-20;100
977;WED_grab 1112;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;indéterminé;indéterminé;-20;100
978;WED_grab 1145;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;non;féminin ?;adulte;-20;100
979;WED_grab 1146;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;1;0;0;0;0;0;0;3;non;féminin;adulte mature;-20;100
980;WED_grab 115;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
981;WED_grab 1154;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;périnatal;-20;100
982;WED_grab 1155;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;féminin ?;adulte;-20;100
983;WED_grab 1162;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;4;non;indéterminé;infans II;-20;100
984;WED_grab 1167;WED;Germanie;Gaule du nord;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;non;indéterminé;infans I;-20;100
985;WED_grab 1168;WED;Germanie;Gaule du nord;0;0;0;0;5;0;0;0;0;0;0;0;0;0;6;non;indéterminé;adulte mature;-20;100
986;WED_grab 1169;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
987;WED_grab 1171;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;indéterminé;adulte mature;-20;100
988;WED_grab 1172;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;7;non;indéterminé;infans II;-20;100
989;WED_grab 1183;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte sénile;-20;100
990;WED_grab 1186;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;indéterminé;périnatal;-20;100
991;WED_grab 1187;WED;Germanie;Gaule du nord;0;0;0;0;4;0;0;0;0;0;0;0;0;1;8;non;indéterminé;infans I;-20;100
992;WED_grab 1196;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;non;indéterminé;indéterminé;-20;100
993;WED_grab 1199;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
994;WED_grab 1200;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;féminin;adulte mature;-20;100
995;WED_grab 1201;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;périnatal;-20;100
996;WED_grab 1204;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;non;indéterminé;adulte;-20;100
997;WED_grab 1213;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
998;WED_grab 1215;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;non;masculin;adulte sénile;-20;100
999;WED_grab 1217;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;masculin ?;adulte mature;-20;100
1000;WED_grab 1225;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;féminin ?;adulte;-20;100
1001;WED_grab 1227;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;11;non;indéterminé;adulte sénile;-20;100
1002;WED_grab 1234;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;féminin;adulte mature;-20;100
1003;WED_grab 1243;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte;-20;100
1004;WED_grab 1244;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;masculin;adulte sénile;-20;100
1005;WED_grab 1245;WED;Germanie;Gaule du nord;0;0;0;0;4;0;0;0;0;0;0;0;0;0;5;non;indéterminé;adulte;-20;100
1006;WED_grab 1260;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;non;indéterminé;adulte;-20;100
1007;WED_grab 1265;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1008;WED_grab 1266;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;non;indéterminé;adulte;-20;100
1009;WED_grab 1270;WED;Germanie;Gaule du nord;0;2;0;0;1;0;0;0;0;0;0;0;0;0;1;non;masculin ?;adulte mature;-20;100
1010;WED_grab 1273;WED;Germanie;Gaule du nord;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1011;WED_grab 1275;WED;Germanie;Gaule du nord;0;1;0;0;2;0;0;0;0;0;0;0;0;0;2;non;indéterminé;indéterminé;-20;100
1012;WED_grab 1278;WED;Germanie;Gaule du nord;0;1;0;0;1;0;0;0;0;0;0;0;0;0;3;non;indéterminé;infans I;-20;100
1013;WED_grab 1279;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;indéterminé;adulte mature;-20;100
1014;WED_grab 1285;WED;Germanie;Gaule du nord;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte mature;-20;100
1015;WED_grab 1286;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;infans II;-20;100
1016;WED_grab 1290;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;infans I;-20;100
1017;WED_grab 1292;WED;Germanie;Gaule du nord;0;0;0;0;3;0;0;0;0;0;0;0;0;0;4;non;indéterminé;indéterminé;-20;100
1018;WED_grab 1295;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;non;indéterminé;adulte mature;-20;100
1019;WED_grab 1296;WED;Germanie;Gaule du nord;0;1;0;0;2;0;0;0;0;0;0;0;0;0;4;non;indéterminé;adulte mature;-20;100
1020;WED_grab 1297;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;5;non;indéterminé;infans II;-20;100
1021;WED_grab 1298;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;non;indéterminé;indéterminé;-20;100
1022;WED_grab 1302;WED;Germanie;Gaule du nord;0;2;0;0;1;0;0;0;0;0;0;0;0;0;2;non;indéterminé;infans I;-20;100
1023;WED_grab 1305;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;3;0;0;0;0;4;non;indéterminé;indéterminé;-20;100
1024;WED_grab 1313;WED;Germanie;Gaule du nord;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;non;féminin ?;adulte;-20;100
1025;WED_grab 1321;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;9;non;féminin ?;adulte mature;-20;100
1026;WED_grab 1322;WED;Germanie;Gaule du nord;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;infans I;-20;100
1027;WED_grab 1324;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;4;non;masculin ?;adulte;-20;100
1028;WED_grab 1325;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1029;WED_grab 1329;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;non;indéterminé;infans I;-20;100
1030;WED_grab 1330;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte mature;-20;100
1031;WED_grab 1331;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;masculin ?;adulte mature;-20;100
1032;WED_grab 1344;WED;Germanie;Gaule du nord;0;0;0;3;1;0;0;0;0;0;0;0;0;0;9;non;masculin;adulte mature;-20;100
1033;WED_grab 1350;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;6;non;indéterminé;infans I ou II;-20;100
1034;WED_grab 1354;WED;Germanie;Gaule du nord;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;non;indéterminé;juvenis ou adulte;-20;100
1035;WED_grab 1361;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;20;non;féminin;adulte;-20;100
1036;WED_grab 1374;WED;Germanie;Gaule du nord;0;2;0;0;3;0;0;0;0;0;0;0;0;0;3;non;indéterminé;infans I;-20;100
1037;WED_grab 1383;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte;-20;100
1038;WED_grab 1387;WED;Germanie;Gaule du nord;0;2;0;0;1;0;0;0;0;0;0;0;0;0;1;non;masculin ?;adulte;-20;100
1039;WED_grab 1390;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;non;indéterminé;adulte;-20;100
1040;WED_grab 1393;WED;Germanie;Gaule du nord;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;non;féminin ?;adulte;-20;100
1041;WED_grab 1394;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;féminin ?;adulte;-20;100
1042;WED_grab 1395;WED;Germanie;Gaule du nord;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte sénile;-20;100
1043;WED_grab 1404;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;indéterminé;adulte;-20;100
1044;WED_grab 1409;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;féminin ?;adulte mature;-20;100
1045;WED_grab 1410;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;non;indéterminé;infans II ou juvenis;-20;100
1046;WED_grab 1412;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte;-20;100
1047;WED_grab 1413;WED;Germanie;Gaule du nord;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;non;masculin;adulte mature ou sénile;-20;100
1048;WED_grab 1423;WED;Germanie;Gaule du nord;0;3;0;0;0;0;0;0;0;0;0;0;0;0;2;non;indéterminé;adulte mature;-20;100
1049;WED_grab 1425;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;infans I;-20;100
1050;WED_grab 143;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;jeune adulte;-20;100
1051;WED_grab 1432;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;féminin ?;adulte mature;-20;100
1052;WED_grab 1434;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte;-20;100
1053;WED_grab 144;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;non;indéterminé;indéterminé;-20;100
1054;WED_grab 1441;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;infans I;-20;100
1055;WED_grab 145;WED;Germanie;Gaule du nord;0;0;0;0;3;0;0;0;0;0;0;0;0;0;4;non;indéterminé;adulte;-20;100
1056;WED_grab 1455;WED;Germanie;Gaule du nord;0;1;0;0;1;0;0;0;0;0;0;0;0;0;2;non;féminin ?;adulte sénile;-20;100
1057;WED_grab 1456;WED;Germanie;Gaule du nord;0;2;0;0;4;0;0;0;0;0;0;0;0;0;7;non;féminin ?;adulte;-20;100
1058;WED_grab 1465;WED;Germanie;Gaule du nord;0;0;0;0;4;0;0;0;0;0;0;0;0;0;4;non;indéterminé;adulte;-20;100
1059;WED_grab 147;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;non;indéterminé;adulte;-20;100
1060;WED_grab 1470;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte;-20;100
1061;WED_grab 1473;WED;Germanie;Gaule du nord;0;1;0;0;1;0;0;0;0;0;0;0;0;0;2;non;féminin ?;adulte sénile;-20;100
1062;WED_grab 1477;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;féminin;adulte mature;-20;100
1063;WED_grab 1478;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;non;masculin ?;adulte;-20;100
1064;WED_grab 148;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1065;WED_grab 1482;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;non;féminin ?;adulte mature;-20;100
1066;WED_grab 1483;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;non;indéterminé;adulte;-20;100
1067;WED_grab 1486;WED;Germanie;Gaule du nord;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1068;WED_grab 1495;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;indéterminé;jeune adulte ou adulte mature;-20;100
1069;WED_grab 1496;WED;Germanie;Gaule du nord;0;1;0;0;2;0;0;0;0;0;0;0;0;0;4;non;indéterminé;périnatal ou infans I;-20;100
1070;WED_grab 1497;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;masculin ?;adulte mature;-20;100
1071;WED_grab 1500;WED;Germanie;Gaule du nord;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;non;féminin ?;adulte;-20;100
1072;WED_grab 1501;WED;Germanie;Gaule du nord;0;1;0;0;1;0;0;0;0;0;0;0;0;0;2;non;indéterminé;périnatal;-20;100
1073;WED_grab 1502;WED;Germanie;Gaule du nord;0;4;0;0;3;0;0;0;0;0;0;0;0;0;17;non;masculin ?;adulte;-20;100
1074;WED_grab 1504;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;non;indéterminé;adulte;-20;100
1075;WED_grab 1506;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1076;WED_grab 1511;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte;-20;100
1077;WED_grab 1513;WED;Germanie;Gaule du nord;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;non;masculin;adulte mature ou sénile;-20;100
1078;WED_grab 1514;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;féminin ?;adulte mature;-20;100
1079;WED_grab 1520;WED;Germanie;Gaule du nord;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte;-20;100
1080;WED_grab 1522;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;6;non;féminin ?;adulte mature;-20;100
1081;WED_grab 1525;WED;Germanie;Gaule du nord;0;3;0;0;0;0;0;0;0;0;0;0;0;0;5;non;féminin;adulte;-20;100
1082;WED_grab 1528;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;indéterminé;indéterminé;-20;100
1083;WED_grab 1529;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte;-20;100
1084;WED_grab 1531;WED;Germanie;Gaule du nord;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;infans II;-20;100
1085;WED_grab 1533;WED;Germanie;Gaule du nord;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1086;WED_grab 1534;WED;Germanie;Gaule du nord;0;3;0;0;4;0;0;0;0;0;0;0;0;0;5;non;féminin ?;adulte;-20;100
1087;WED_grab 1535;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;non;féminin ?;adulte;-20;100
1088;WED_grab 1537;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;féminin ?;adulte;-20;100
1089;WED_grab 1539;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;non;féminin ?;adulte;-20;100
1090;WED_grab 1543;WED;Germanie;Gaule du nord;0;1;0;0;6;0;0;0;0;0;0;0;0;0;7;non;indéterminé;adulte;-20;100
1091;WED_grab 1545;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;non;masculin ?;adulte;-20;100
1092;WED_grab 1547;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;non;féminin;adulte mature;-20;100
1093;WED_grab 1551;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;non;féminin;adulte;-20;100
1094;WED_grab 1554;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;infans I;-20;100
1095;WED_grab 1559;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;6;non;indéterminé;adulte;-20;100
1096;WED_grab 1561;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1097;WED_grab 1562;WED;Germanie;Gaule du nord;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte;-20;100
1098;WED_grab 1564;WED;Germanie;Gaule du nord;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;périnatal ou infans I;-20;100
1099;WED_grab 1565;WED;Germanie;Gaule du nord;0;1;0;0;0;0;0;0;0;0;0;0;0;5;6;non;indéterminé;infans I;-20;100
1100;WED_grab 1566;WED;Germanie;Gaule du nord;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;non;féminin ?;adulte;-20;100
1101;WED_grab 1567;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte;-20;100
1102;WED_grab 1569;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;1;0;0;0;0;4;non;masculin ?;adulte sénile;-20;100
1103;WED_grab 157;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;non;indéterminé;jeune adulte;-20;100
1104;WED_grab 1571;WED;Germanie;Gaule du nord;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;non;féminin ?;adulte;-20;100
1105;WED_grab 1573;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;non;féminin ?;adulte;-20;100
1106;WED_grab 1575;WED;Germanie;Gaule du nord;0;1;0;0;2;0;0;0;0;0;0;0;0;0;2;non;indéterminé;périnatal;-20;100
1107;WED_grab 1577;WED;Germanie;Gaule du nord;0;0;0;0;4;0;0;0;0;0;0;0;0;0;4;non;féminin ?;adulte mature;-20;100
1108;WED_grab 1579;WED;Germanie;Gaule du nord;0;3;0;0;0;0;0;0;0;0;1;0;0;0;1;non;indéterminé;jeune adulte ou adulte mature;-20;100
1109;WED_grab 158;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;non;indéterminé;infans I;-20;100
1110;WED_grab 1582;WED;Germanie;Gaule du nord;0;1;0;0;2;0;0;0;0;0;0;0;0;0;5;non;féminin ?;adulte;-20;100
1111;WED_grab 1583;WED;Germanie;Gaule du nord;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;non;masculin ?;adulte mature;-20;100
1112;WED_grab 1585;WED;Germanie;Gaule du nord;0;1;0;0;2;0;0;0;0;0;0;0;0;0;3;non;féminin ?;adulte;-20;100
1113;WED_grab 1586;WED;Germanie;Gaule du nord;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;non;masculin;adulte;-20;100
1114;WED_grab 1587;WED;Germanie;Gaule du nord;0;4;0;0;4;0;0;0;0;0;0;0;0;0;6;non;indéterminé;adulte;-20;100
1115;WED_grab 1592;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;féminin;adulte;-20;100
1116;WED_grab 16;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;non;indéterminé;indéterminé;-20;100
1117;WED_grab 160;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-20;100
1118;WED_grab 1600;WED;Germanie;Gaule du nord;0;1;0;0;2;0;2;0;0;0;0;0;0;0;8;oui;féminin ? + masculin;adulte;-20;100
1119;WED_grab 1605;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte;-20;100
1120;WED_grab 161;WED;Germanie;Gaule du nord;0;0;0;0;4;0;0;0;0;0;0;0;0;0;6;non;indéterminé;indéterminé;-20;100
1121;WED_grab 1611;WED;Germanie;Gaule du nord;0;0;1;0;0;0;0;0;0;0;0;0;0;0;29;non;féminin ?;adulte;-20;100
1122;WED_grab 1616;WED;Germanie;Gaule du nord;0;0;0;0;3;0;0;0;0;0;0;0;0;0;4;non;indéterminé;adulte;-20;100
1123;WED_grab 162;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;non;indéterminé;indéterminé;-20;100
1124;WED_grab 1625;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;oui;indéterminé + féminin ?;juvenis + jeune adulte;-20;100
1125;WED_grab 163;WED;Germanie;Gaule du nord;0;0;0;2;1;0;0;0;0;0;0;0;0;0;4;non;indéterminé;indéterminé;-20;100
1126;WED_grab 1630;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;indéterminé;infans I;-20;100
1127;WED_grab 1632;WED;Germanie;Gaule du nord;0;1;0;0;1;0;0;0;0;0;0;0;0;0;2;non;masculin ?;adulte;-20;100
1128;WED_grab 1639;WED;Germanie;Gaule du nord;0;1;0;0;1;0;0;1;0;0;0;0;0;0;4;non;indéterminé;infans I;-20;100
1129;WED_grab 1641;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;infans II;-20;100
1130;WED_grab 166;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;4;non;féminin ?;jeune adulte;-20;100
1131;WED_grab 167;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;infans I;-20;100
1132;WED_grab 169;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;non;indéterminé;juvenis ou jeune adulte;-20;100
1133;WED_grab 1713;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;non;masculin;adulte;-20;100
1134;WED_grab 1717;WED;Germanie;Gaule du nord;0;1;0;0;1;0;0;0;0;0;0;0;0;0;3;non;indéterminé;infans I;-20;100
1135;WED_grab 1718;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;indéterminé;jeune adulte ou adulte mature;-20;100
1136;WED_grab 1719;WED;Germanie;Gaule du nord;0;0;0;0;4;0;0;0;0;0;0;0;0;0;4;non;indéterminé;adulte;-20;100
1137;WED_grab 172;WED;Germanie;Gaule du nord;0;0;0;0;3;0;0;0;0;0;0;0;0;0;3;non;féminin ?;jeune adulte;-20;100
1138;WED_grab 1727;WED;Germanie;Gaule du nord;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2;non;indéterminé;adulte;-20;100
1139;WED_grab 1730;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;non;indéterminé;indéterminé;-20;100
1140;WED_grab 1732;WED;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;non;indéterminé;indéterminé;-20;100
1141;WED_grab 1735;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;non;indéterminé;infans I;-20;100
1142;WED_grab 1736;WED;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;non;indéterminé;infans II;-20;100
1143;WED_grab 1742;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;féminin ?;adulte;-20;100
1144;WED_grab 1744;WED;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;non;indéterminé;jeune adulte ou adulte mature;-20;100
1145;WED_grab 1745;WED;Germanie;Gaule du nord;0;1;0;0;1;0;0;0;0;0;0;0;0;0;3;non;indéterminé;indéterminé;-20;100
1146;WED_grab 1746;WED;Germanie;Gaule du nord;0;1;0;0;2;0;0;0;0;0;0;0;0;0;2;non;indéterminé;infans II;-20;100
1147;WED_grab 175;WED;Germanie;Gaule du nord;0;0;0;1;1;0;0;0;0;0;0;0;0;0;5;non;masculin;adulte mature ou sénile;-20;100
